|lemma|lemma_correct
60272|Fahrplan|der Fahrplan
60283|Gas|das Gas
60288|Pedal|das Pedal
60290|schwupps|schwupps
60298|NASA|die NASA
60304|Ratschlag|der Ratschlag
60312|Nachrede|die Nachrede
60320|Schwede|der Schwede
60330|Antrieb|der Antrieb
60331|Muskelpaket|das Muskelpaket
60337|Knete|die Knete
60341|Familienkutsche|die Familienkutsche
60343|Monatslohn|der Monatslohn
60348|runden|runden
60350|Karree|das Karree
60352|Parklücke|die Parklücke
60366|Idylle|die Idylle
60367|Blümchentapete|die Blümchentapete
60376|Großer|der Großer
60377|Aufruhr|der Aufruhr
60379|Olymp|der Olymp
60382|Hades|der Hades
60391|Quadrat|das Quadrat
60395|Dreieck|das Dreieck
60404|Erfindung|die Erfindung
60406|Rade|die Rade
60481|Wunderwerk|Wunderwerk
60488|Technik|die Technik
60494|lässig|lässig
60500|gestikulieren|gestikulieren
60505|Sirene|die Sirene
60521|Drive|der Drive
60523|Amor|der Amor
60529|Babo|der Babo
60536|Zeus|der Zeus
60552|fetten|fetten
60561|Rad|das Rad
60565|Zweck|der Zweck
60568|Affekt|der Affekt
60578|Eisen|das Eisen
60675|Koks|der Koks
60711|Mucke|die Mucke
60718|Beste|die Beste
60732|ausflippen|ausflippen
60761|turnen|turnen
60787|Hotelzimmer|das Hotelzimmer
60821|Rockstar|der Rockstar
60858|Geschlechtsverkehr|der Geschlechtsverkehr
60859|übrigens|übrigens
60897|siebte|siebte
60961|ausgeben|ausgeben
60966|Künstler|der Künstler
60968|Merchandise|Merchandise
60975|geizig|geizig
60979|plemplem|plemplem
60986|Titte|die Titte
60992|Killer|der Killer
60997|Biest|das Biest
61002|Pimmel|der Pimmel
61024|Blitzlicht|das Blitzlicht
61127|umgehen|umgehen
61173|amen|das Amen
61187|Stigma|das Stigma
61206|Beichte|die Beichte
61209|Linie|die Linie
61216|Missionierung|die Missionierung
61223|Erlösung|die Erlösung
61248|ungläubig|ungläubig
61249|Heide|der Heide
61254|Rettung|die Rettung
61266|sprengen|sprengen
61270|Knopf|der Knopf
61275|Konfetti|das Konfetti
61294|Mitglied|das Mitglied
61300|Anhänger|der Anhänger
61334|willkommen|willkommen
61338|Hausverbot|das Hausverbot
61342|aussichtslos|aussichtslos
61343|Kollekte|die Kollekte
61350|Arche|die Arche
61367|sinken|sinken
61378|Banause|der Banause
61387|Steintafel|die Steintafel
61391|Eintritt|der Eintritt
61395|steinigen|steinigen
61401|lösen|lösen
61412|Pistole|die Pistole
61424|Messe|die Messe
61460|heiligen|heiligen
61465|Rise|Rise
61494|Fulltime-Job|der Fulltime-Job
61507|Selekteur|Selekteur
61518|Herrlichkeit|die Herrlichkeit
61625|fegen|fegen
61632|ungepflegt|ungepflegt
61647|Asi|der Asi
61698|zuletzt|zuletzt
61705|öfters|öfters
61783|Timeline|Timeline
61787|Profil|das Profil
62039|Unterhaltung|die Unterhaltung
62051|Friede|der Friede
62083|nicken|nicken
62089|Streit|der Streit
62090|Harry|Harry
62096|Kinderbuch|das Kinderbuch
62098|Zustimmung|die Zustimmung
62099|innerlich|innerlich
62114|Harmoniebedürfnis|Harmoniebedürfnis
62187|Priorität|die Priorität
62190|Neonazi|der Neonazi
62193|Prügel|der Prügel
62198|Junggesellenabschied|der Junggesellenabschied
62201|übel|übel
62207|Trikot|der Trikot
62216|S-Bahn|die S-Bahn
62218|Appetit|der Appetit
62220|Motto|das Motto
62324|erstaunlich|erstaunlich
62328|Erika|die Erika
62329|Steinbach|Steinbach
62337|Julian|Julian
62340|hörbar|hörbar
62350|drastisch|drastisch
62449|entführen|entführen
62460|Sam|Sam
62478|Sonntagmorgen|der Sonntagmorgen
62479|Waterboarding|das Waterboarding
62486|Nötigung|die Nötigung
62490|Schlafentzug|der Schlafentzug
62500|Tagebuch|das Tagebuch
62507|Schweinefleisch|das Schweinefleisch
62521|Vollmacht|die Vollmacht
62532|Polka|die Polka
62545|Folter|die Folter
62585|Karibik|die Karibik
62592|Salsa|Salsa
62597|stehenbleiben|stehenbleiben
62600|Mittelalter|das Mittelalter
62602|idyllisch|idyllisch
62606|unbekümmert|unbekümmert
62607|Kur|die Kur
62616|Müllabfuhr|die Müllabfuhr
62625|Druck|der Druck
62636|Guter|der Guter
62638|USA|USA
62720|schlaflos|schlaflos
62726|Nahtod|Nahtod
62732|Staatspolizei|die Staatspolizei
62735|Schlagstock|Schlagstock
62749|Menschenrecht|das Menschenrecht
62758|spießig|spießig
62853|Pädagoge|der Pädagoge
62881|Monteur|der Monteur
62914|Heft|das Heft
62931|plauschen|plauschen
62934|nachmittags|nachmittags
62948|Rohr|das Rohr
62955|nütze|nütze
62960|Lappen|der Lappen
63026|womit|womit
63036|Ingenieur|der Ingenieur
63037|Fliesenleger|der Fliesenleger
63040|Architekt|der Architekt
63041|Handwerksmeister|der Handwerksmeister
63050|Proktologe|der Proktologe
63059|Zivilrecht|das Zivilrecht
63063|Sprinter|der Sprinter
63071|Schneid|der Schneid
63161|frisieren|frisieren
63166|Harte|Harte
63171|Stumpf|der Stumpf
63172|Schere|die Schere
63192|Elternabend|der Elternabend
63216|Economy|Economy
63219|Jet|der Jet
63221|Rotstift|der Rotstift
63223|Handgepäck|das Handgepäck
63234|blamieren|blamieren
63235|Gegenfrage|die Gegenfrage
63241|korrigieren|korrigieren
63316|Schlinge|die Schlinge
63357|besiegeln|besiegeln
63379|verriegeln|verriegeln
18|einfallen|
99|einwilligen|
160|hereinbringen|
400|hingeben|
426|angreifen|
813|umhertanzen|
977|hineinfahren|
1045|Rose|
1162|ausrechnen|
1373|schwerfallen|
2111|losgehen|
2125|Euphorie|
2798|hereinkommen|
3081|Gutes|
3084|wehtun|
3226|Töten|
3283|zuschauen|
3301|zufrieren|
4503|beisammensitzen|
4523|herkommen|
5278|zusammenhalten|
5281|aushalten|
5297|festhalten|
5365|warmhalten|
5429|stillhalten|
5512|aufsetzen|
5791|Kotzen|
6502|Zeil|
6842|leidtun|
7143|vorliegen|
7400|anzeigen|
7860|davonkommen|
7934|drankriegen|
9174|anhalten|
9448|Champagner|
9449|bereitstehen|
9676|einreihen|
9836|anbrechen|
10053|Dreißig|
10441|vorgehen|
10556|einbilden|
10844|Hose|
10981|Dicker|
11035|rumlabern|
11479|Kiffen|
11545|Freude|
11685|blankziehen|
11744|Punk|
12063|Siegen|
12293|Seligkeit|
12431|vorübergehen|
12464|zukommen|
12768|Netz|
13295|Grad|
13315|wegrennen|
13345|Gefangener|
14169|Vögeln|
14326|ernstnehmen|
14823|zuschlagen|
15168|Harmonia|
15366|Polizeibeamter|
16404|Äußeres|
16466|abschweifen|
16656|anlachen|
16700|zugehen|
16902|vorstellen|
17053|einsperren|
18170|Jean|
18368|stillstehen|
18387|vorkommen|
18537|leichtfallen|
18576|abhängen|
18853|drauflegen|
18859|dabeihaben|
18960|Hemd|
19763|herfallen|
19932|rausgehen|
20129|festsitzen|
20198|weggehen|
20215|Tropfen|
20233|Klasse|
20278|anschauen|
20311|Gast|
20497|Dschungelcamp|
20594|Lufthansa|
21146|Charakter|
21151|mitarbeiten|
21349|zurückkommen|
21535|Sohn|
22110|Unterschrift|
22160|dahinfahren|
22323|Sitz|
22528|austrinken|
22532|Rotweinschorle|
23025|Kippenstummel|
23149|Plastikhülle|
23331|wegwerfen|
23447|anfühlen|
23708|Deutscher|
24941|Wachs|
25204|Kunde|
25382|freistehen|
25767|einprägen|
26599|Deutsch|
26615|auskommen|
26834|Pickel|
27125|drinbleiben|
27451|zusammenkommen|
27679|Hülle|
28740|eintreten|
28897|einschenken|
28985|ansingen|
29905|ablösen|
30071|umlügen|
30151|anhaben|
30215|zurückkehren|
30312|ausreichen|
30369|Mitte|
30923|Materie|
31210|anstehen|
31219|drankommen|
31373|Rakete|
32196|Metapher|
32452|abbrechen|
34296|ausrasten|
34490|raushauen|
36001|hertreiben|
36019|vortragen|
36081|hinstellen|
37365|Werbung|
37480|Trophäe|
37549|abholen|
37745|Camp|
37814|auslassen|
38107|rausfallen|
38281|Geräusch|
39001|Vorname|
39147|Internet|
39716|ausreiten|
39960|absteigen|
40511|runterkurbeln|
40911|abfackeln|
40983|abstumpfen|
41135|rauswollen|
41699|Wagen|
43606|AB|
44393|lockerlassen|
44623|Lohn|
45118|umfallen|
45398|anstoßen|
45598|draufkommen|
46353|Leise|
46786|abgehen|
46844|Trick|
47927|Gefahr|
47963|reinlassen|
47975|reinschauen|
48259|Chatten|
49163|Gehirn|
49215|Eingeweide|
50421|No-Go|
50553|abschieben|
52419|hinsehen|
52595|einfangen|
52693|aufbacken|
52714|vorbeifliegen|
52886|Kaninchen|
52890|wegbrechen|
52931|haltmachen|
53169|darstellen|
53912|Lederjacke|
54082|Pflanze|
54090|Rhythmus|
54310|Bumerang|
54746|Klinke|
54950|zuhaben|
55094|draufsetzen|
55773|freimachen|
55858|hochleben|
55937|heimkommen|
56122|Herpes|
56172|kennenlernen|
57959|Funkeln|
57964|Seemann|
60257|Drahtesel|
60507|Hupen|
62619|Ehrlichkeit|
