|lemma|lemma_correct
85135.0|aufbrechen|aufbrechen
85139.0|unbekannt|unbekannt
85156.0|Zuhörer|der Zuhörer
85172.0|Bezug|der Bezug
85178.0|Freundschaft|die Freundschaft
85183.0|Echo|das Echo
85197.0|aufgreifen|aufgreifen
85203.0|fortführen|fortführen
85209.0|fort|fort
85233.0|Besonderheit|die Besonderheit
85234.0|ausmachen|ausmachen
85249.0|Bandmitglied|das Bandmitglied
85254.0|geradezu|geradezu
85280.0|temporal|temporal
85282.0|örtlich|örtlich
85283.0|gebunden|gebunden
85292.0|Ascheregen|der Ascheregen
85310.0|geliebt|geliebt
85327.0|jeweils|jeweils
85329.0|Liedform|Liedform
85360.0|Release|das Release
85360.001|Release|der Release
85360.002|Release|die Release
85371.0|widmen|widmen
85397.0|Kontra|das Kontra
85398.0|K|das K
85402.0|sowohl|sowohl
85409.0|wiedersehen|wiedersehen
85421.0|paaren|paaren
85424.0|ableben|ableben
85436.0|Ankunft|die Ankunft
85448.0|Sports|Sports
85469.0|Verlust|der Verlust
85473.0|seitens|seitens
85490.0|Abschiedsparty|Abschiedsparty
85498.0|Curry|der Curry
85498.001|Curry|das Curry
85500.0|Fabian|Fabian
85501.0|Römer|der Römer
85508.0|Montana|Montana
85554.0|Warte|die Warte
85568.0|Baldachin|der Baldachin
85589.0|schmieden|schmieden
85604.0|miteinander|miteinander
85624.0|Walnuss|die Walnuss
85627.0|Mandel|die Mandel
85648.0|Rinde|die Rinde
85836.0|Zwischenzeit|die Zwischenzeit
85865.0|Blödsinn|der Blödsinn
85895.0|Albatros|der Albatros
85895.001|Albatros|die Albatros
85988.0|einschätzen|einschätzen
85997.0|plagen|plagen
86019.0|ausgefuchst|ausgefuchst
86025.0|ausnutzen|ausnutzen
86039.0|Flügel|der Flügel
86175.0|hochziehen|hochziehen
86178.0|unterdessen|unterdessen
86187.0|hungrig|hungrig
86322.0|wahrnehmen|wahrnehmen
86329.0|fulminant|fulminant
86344.0|Gartengerät|das Gartengerät
86358.0|Weidenstock|Weidenstock
86360.0|Stock|der Stock
86383.0|Lurch|der Lurch
86404.0|Basis|die Basis
86409.0|bäumen|bäumen
86454.0|Seeluft|die Seeluft
86468.0|Lichtung|die Lichtung
86472.0|Heiliger|der Heiliger
86495.0|Umkreis|der Umkreis
86506.0|entspringen|entspringen
86562.0|gesetzlich|gesetzlich
86575.0|verschieben|verschieben
86583.0|vorhin|vorhin
86618.0|umkippen|umkippen
86630.0|hinaufschauen|hinaufschauen
86661.0|elliptisch|elliptisch
86801.0|Euphorie|die Euphorie
86977.0|Pausenbrot|das Pausenbrot
86992.0|Schreck|der Schreck
87048.0|Fußballspiel|das Fußballspiel
87054.0|Urlaubsziel|das Urlaubsziel
87136.0|Gelee|das Gelee
87136.001|Gelee|der Gelee
87210.0|Kompass|der Kompass
87212.0|Chauffeur|der Chauffeur
87217.0|Gewissheit|die Gewissheit
87221.0|Akteur|der Akteur
87237.0|zerbrechlich|zerbrechlich
87241.0|einsehen|einsehen
87392.0|brachliegen|brachliegen
87396.0|brach|brach
87401.0|Mieter|der Mieter
87405.0|Bedarf|der Bedarf
87478.0|Springer|der Springer
87481.0|Berliner|der Berliner
87483.0|übernehmen|übernehmen
87494.0|Stroh|das Stroh
87504.0|Bude|die Bude
87507.0|Randbezirk|Randbezirk
87518.0|Hausbesitzer|der Hausbesitzer
87519.0|grölen|grölen
87650.0|Klingel|die Klingel
87658.0|Handbremse|die Handbremse
87662.0|enorm|enorm
87696.0|voran|voran
87701.0|Rücklicht|das Rücklicht
87706.0|jedermann|jedermann
87736.0|Katzenauge|das Katzenauge
87738.0|zurückstrahlen|zurückstrahlen
87795.0|Rücktritt|der Rücktritt
87852.0|Fluchtwagen|der Fluchtwagen
87859.0|Fensterscheibe|die Fensterscheibe
87883.0|Burnout|das Burnout
87927.0|Pisa|Pisa
87932.0|Vatikan|der Vatikan
87942.0|Eiffelturm|der Eiffelturm
87993.0|aufschlagen|aufschlagen
88003.0|Karneval|der Karneval
88009.0|Venedig|Venedig
88080.0|ahnungslos|ahnungslos
88093.0|bodenlos|bodenlos
88191.0|trösten|trösten
88224.0|Topf|der Topf
88240.0|Zimmerpflanze|die Zimmerpflanze
88250.0|hinweg|hinweg
88417.0|apropos|apropos
88446.0|Trompete|die Trompete
88462.0|Aura|die Aura
88504.0|Versuchung|die Versuchung
88506.0|widerstehen|widerstehen
88624.0|selbstsicher|selbstsicher
88634.0|Lappen|der Lappen
88665.0|verschlagen|verschlagen
88671.0|Turnier|das Turnier
88674.0|Anomalie|die Anomalie
88678.0|gravieren|gravieren
88685.0|skizzieren|skizzieren
88698.0|rappen|rappen
88733.0|losmachen|losmachen
88751.0|Taktik|die Taktik
88761.0|Kunstding|Kunstding
88764.0|minderbemittelt|minderbemittelt
88765.0|Unsinn|der Unsinn
88771.0|Ideenreichtum|der Ideenreichtum
88772.0|punkten|punkten
88785.0|bestimmen|bestimmen
88818.0|intonieren|intonieren
88824.0|rigoros|rigoros
88877.0|Punch|der Punch
88880.0|Talsohle|die Talsohle
88967.0|kontern|kontern
88970.0|Qualifikation|die Qualifikation
88978.0|angehören|angehören
88991.0|Alte|die Alte
89019.0|kling|kling
89027.0|relevant|relevant
89033.0|knallen|knallen
89078.0|anpissen|anpissen
89110.0|Fakt|der Fakt
89110.001|Fakt|das Fakt
89116.0|Konter|der Konter
89120.0|saugen|saugen
89138.0|Schema|das Schema
89203.0|Risiko|das Risiko
89207.0|Einsatz|der Einsatz
89226.0|Mittelfeldplatz|Mittelfeldplatz
89229.0|Effekthascherei|die Effekthascherei
89270.0|verwenden|verwenden
89315.0|textlich|textlich
89326.0|Wette|die Wette
89337.0|reinschreiben|reinschreiben
89381.0|verständlich|verständlich
89387.0|Umgang|der Umgang
89390.0|Bedrängnis|die Bedrängnis
89390.001|Bedrängnis|das Bedrängnis
89402.0|unkenntlich|unkenntlich
89412.0|prinzipiell|prinzipiell
89424.0|verunsichern|verunsichern
89432.0|zujubeln|zujubeln
89460.0|Kunstgriff|der Kunstgriff
89493.0|behindert|behindert
89501.0|geschwollen|geschwollen
89559.0|Differenz|die Differenz
89565.0|Verständlichkeit|die Verständlichkeit
89567.0|Komplexität|die Komplexität
89575.0|implizit|implizit
89577.0|explizit|explizit
89593.0|womit|womit
89596.0|profilieren|profilieren
89634.0|lossagen|lossagen
89650.0|träge|träge
89651.0|trüb|trüb
89666.0|gewiss|gewiss
89680.0|Riss|der Riss
89759.0|ohnmächtig|ohnmächtig
89788.0|Relevanz|die Relevanz
89874.0|Instrumental|der Instrumental
89970.0|entsprechend|entsprechend
89983.0|Eigentum|das Eigentum
89989.0|hörig|hörig
90012.0|Diener|der Diener
90021.0|Sklave|der Sklave
90026.0|versklaven|versklaven
90033.0|verfügen|verfügen
90047.0|ringsumher|ringsumher
90056.0|empfinden|empfinden
90131.0|Beherrschung|die Beherrschung
90134.0|benommen|benommen
90144.0|geschickt|geschickt
90181.0|erdrücken|erdrücken
90189.0|Reichtum|der Reichtum
90244.0|hochhelfen|hochhelfen
90249.0|Aal|der Aal
90250.0|winden|winden
90262.0|Morast|der Morast
90265.0|Matsch|der Matsch
90267.0|Lehm|der Lehm
90278.0|Duft|der Duft
90383.0|Morgenrot|das Morgenrot
90395.0|durchsichtig|durchsichtig
90408.0|Morgentau|der Morgentau
90414.0|Traumfrau|die Traumfrau
90453.0|Wikinger|der Wikinger
90458.0|Schlucken|Schlucken
90460.0|Gerste|die Gerste
90474.0|frostig|frostig
90476.0|Kübel|der Kübel
90478.0|klirren|klirren
90484.0|Feldherr|der Feldherr
90485.0|leeren|leeren
90487.0|Trank|der Trank
90493.0|Hexe|die Hexe
90500.0|Rast|die Rast
90511.0|süffig|süffig
90524.0|Tulpe|die Tulpe
90529.0|frönen|frönen
90540.0|Liter|der Liter
90540.001|Liter|das Liter
90541.0|Malz|das Malz
90551.0|schnallen|schnallen
90556.0|Tränke|die Tränke
90562.0|Menschengedenken|das Menschengedenken
90565.0|inhalieren|inhalieren
90566.0|Mönch|der Mönch
90598.0|Freudentanz|der Freudentanz
90605.0|Trichter|der Trichter
90611.0|Lebertran|der Lebertran
90620.0|Wirt|der Wirt
90634.0|Eiweißgehalt|der Eiweißgehalt
90648.0|Muttermilch|die Muttermilch
90654.0|trotzen|trotzen
90666.0|fördern|fördern
90667.0|Granit|der Granit
90670.0|Narr|der Narr
90671.0|bezwingen|bezwingen
90781.0|Acker|der Acker
90787.0|Popper|der Popper
90808.0|Becher|der Becher
90810.0|verschlafen|verschlafen
90827.0|Wetten|das Wetten
90849.0|Woge|die Woge
90851.0|chemisch|chemisch
90863.0|verballern|verballern
90867.0|Matte|die Matte
90867.001|Matte|das Matte
90872.0|Gatte|der Gatte
90882.0|frieren|frieren
90895.0|miefen|miefen
90905.0|Shot|Shot
90922.0|Hesse|der Hesse
90922.001|Hesse|die Hesse
90982.0|trocken|trocken
90984.0|paffen|paffen
90990.0|Höhle|die Höhle
90992.0|wühlen|wühlen
91008.0|haschen|haschen
91013.0|waschen|waschen
91015.0|stapfen|stapfen
91031.0|Pogo|der Pogo
91047.0|Bass|der Bass
91056.0|glotzen|glotzen
91073.0|lottern|lottern
91075.0|Hocker|der Hocker
91081.0|Schotter|der Schotter
91084.0|durchsuchen|durchsuchen
91094.0|Schnalle|die Schnalle
91123.0|Raver|Raver
91136.0|tanken|tanken
91138.0|schwanken|schwanken
91145.0|Platsch|Platsch
91196.0|elf|elf
91266.0|prekär|prekär
91289.0|siegen|siegen
91313.0|linientreu|linientreu
91341.0|nachgeben|nachgeben
91349.0|Singen|das Singen
91387.0|marginal|marginal
91390.0|lahmen|lahmen
91394.0|altersschwach|altersschwach
91399.0|Veränderung|die Veränderung
91466.0|hiervon|hiervon
91484.0|Deutsch|Deutsch
91577.0|zuschnappen|zuschnappen
91610.0|Stift|der Stift
91610.001|Stift|das Stift
91610.002|Stift|die Stift
91697.0|Bushalte|die Bushalte
91706.0|Cover|das Cover
91727.0|verwehen|verwehen
91802.0|Comeback|das Comeback
91863.0|Irrsinn|der Irrsinn
91868.0|Unmensch|der Unmensch
91879.0|blockieren|blockieren
91884.0|illegal|illegal
91895.0|Arroganz|die Arroganz
91966.0|hemmungslos|hemmungslos
91981.0|geisteskrank|geisteskrank
92024.0|Demo|die Demo
92024.001|Demo|das Demo
92062.0|Follower|der Follower
92063.0|Reichweite|die Reichweite
92065.0|grenzenlos|grenzenlos
92070.0|verschrecken|verschrecken
92079.0|Malibu|Malibu
92106.0|Fahrraddemo|die Fahrraddemo
92110.0|Selfie|das Selfie
92123.0|anstrengend|anstrengend
92157.0|Sonderschicht|Sonderschicht
92159.0|Demonstrant|der Demonstrant
92177.0|Räumung|die Räumung
92229.0|Bierdose|die Bierdose
92257.0|schnipsen|schnipsen
92270.0|eilen|eilen
92271.0|herbei|herbei
92283.0|fürs|fürs
92308.0|niederschreiben|niederschreiben
92315.0|falten|falten
92339.0|Pommes|Pommes
92340.0|schnabulieren|schnabulieren
92347.0|Zivi|der Zivi
92358.0|zugleich|zugleich
92427.0|verziehen|verziehen
92441.0|vormachen|vormachen
92483.0|Hafen|der Hafen
92506.0|Nordlicht|das Nordlicht
92530.0|Leuchtturm|der Leuchtturm
92568.0|psychisch|psychisch
92569.0|angeschlagen|angeschlagen
92573.0|beibringen|beibringen
92587.0|überfallen|überfallen
92612.0|Gosse|die Gosse
92618.0|Bourgeoisie|die Bourgeoisie
92647.0|Kissen|das Kissen
92686.0|Streuner|der Streuner
92749.0|Wunderland|Wunderland
92771.0|einrollen|einrollen
92776.0|Zeitgefühl|das Zeitgefühl
92831.0|aufwachen|aufwachen
92908.0|bam|bam
92926.0|Chaotin|die Chaotin
92935.0|Patrouille|die Patrouille
92940.0|Gendarmerie|die Gendarmerie
92946.0|Pflasterstein|der Pflasterstein
92951.0|Schmetterling|der Schmetterling
92970.0|Prinzessin|die Prinzessin
92972.0|Doc|der Doc
92973.0|Martens|Martens
93014.0|Krawall|der Krawall
93015.0|brüsten|brüsten
93020.0|Zopf|der Zopf
93034.0|Liebesbrief|der Liebesbrief
93036.0|Flaschenpost|die Flaschenpost
93041.0|Molotowcocktail|der Molotowcocktail
93106.0|gegenüber|gegenüber
93120.0|Kavalier|der Kavalier
93120.001|Kavalier|das Kavalier
93146.0|deinetwegen|deinetwegen
93204.0|vorstellen|vorstellen
93219.0|hinschmeißen|hinschmeißen
93472.0|Ornithologe|der Ornithologe
93479.0|Sexist|Sexist
93553.0|ausschalen|ausschalen
93600.0|Piccolo|der Piccolo
93600.001|Piccolo|die Piccolo
93600.002|Piccolo|das Piccolo
93616.0|arrogant|arrogant
93632.0|Homo|der Homo
93633.0|Faber|der Faber
93721.0|Scherbenhaufen|der Scherbenhaufen
93722.0|überwinden|überwinden
93733.0|hintern|hintern
93734.0|Horizont|der Horizont
93743.0|Glücksbringer|der Glücksbringer
93750.0|belehren|belehren
93780.0|Reset|Reset
93869.0|d|d
93872.0|Si|Si
93880.0|l|l
93916.0|abnehmen|abnehmen
94055.0|Ta|Ta
94122.0|Rennrad|das Rennrad
94132.0|frittieren|frittieren
94137.0|frisieren|frisieren
94152.0|Boh|Boh
94192.0|Händler|der Händler
94264.0|Steig|der Steig
94269.0|losfahren|losfahren
94273.0|hinfahren|hinfahren
94294.0|Terabyte|das Terabyte
94295.0|ungesehen|ungesehen
94296.0|Urlaubsbild|das Urlaubsbild
94309.0|langweilen|langweilen
94317.0|anöden|anöden
94330.0|hingehen|hingehen
94439.0|Selbstgespräch|das Selbstgespräch
94459.0|Lump|der Lump
94463.0|reglos|reglos
94467.0|leblos|leblos
94477.0|unmerklich|unmerklich
94485.0|durchfließen|durchfließen
94495.0|durchbrechen|durchbrechen
94497.0|Furcht|die Furcht
94514.0|Zerfall|der Zerfall
94554.0|Schimmel|der Schimmel
94598.0|untrennbar|untrennbar
94638.0|tödlich|tödlich
94736.0|Schabernack|der Schabernack
94742.0|Schmu|der Schmu
94887.0|verstummen|verstummen
94985.0|Fensterladen|der Fensterladen
94989.0|Porzellanladen|Porzellanladen
95013.0|Krisengebiet|das Krisengebiet
95073.0|Neugier|die Neugier
95087.0|Bulldozer|der Bulldozer
95096.0|Fundament|das Fundament
95097.0|unterspülen|unterspülen
95114.0|Vulkan|der Vulkan
95115.0|ausbrechen|ausbrechen
95118.0|Kontinentalplatte|die Kontinentalplatte
95120.0|entzwei|entzwei
95121.0|Notstandsgesetz|das Notstandsgesetz
95134.0|fettig|fettig
95135.0|Pfannekuchen|Pfannekuchen
95137.0|Schokoladenglasur|die Schokoladenglasur
95229.0|verrücken|verrücken
95271.0|Alice|Alice
95324.0|düster|düster
95330.0|Festung|die Festung
95339.0|Sachs|der Sachs
95342.0|Poker|das Poker
95342.001|Poker|der Poker
95346.0|Kopftuchmädchen|das Kopftuchmädchen
95351.0|Bund|der Bund
95351.001|Bund|das Bund
95405.0|Behalt|Behalt
95407.0|neoliberal|neoliberal
95412.0|Grinsekatze|Grinsekatze
95413.0|Hutmacher|der Hutmacher
95414.0|Weißer|der Weißer
95421.0|Jörg|Jörg
95451.0|leugnen|leugnen
95466.0|Rettungsboot|das Rettungsboot
95477.0|Leistung|die Leistung
95482.0|Weltkrieg|der Weltkrieg
95485.0|Jude|der Jude
95509.0|Krisenmanagement|das Krisenmanagement
95514.0|Deutschtümelei|die Deutschtümelei
95552.0|homosexuell|homosexuell
95635.0|Feinstaub|der Feinstaub
95642.0|Auspuff|der Auspuff
95666.0|quietschen|quietschen
95686.0|Klimawandel|der Klimawandel
95693.0|Energiesparlampe|die Energiesparlampe
95701.0|Hepatitis|die Hepatitis
95714.0|Raubbau|der Raubbau
95721.0|Kommende|die Kommende
95728.0|aufforsten|aufforsten
95731.0|berechnend|berechnend
95737.0|Faustformel|die Faustformel
95754.0|kahlrasiert|kahlrasiert
95761.0|Mascara|der Mascara
95761.001|Mascara|die Mascara
95766.0|Ausstieg|der Ausstieg
95774.0|Narrativ|das Narrativ
95774.001|Narrativ|der Narrativ
95861.0|Zeuge|der Zeuge
95866.0|frohlocken|frohlocken
95870.0|Honigtopf|der Honigtopf
95877.0|Photoshop|das Photoshop
95885.0|Regime|das Regime
95906.0|Vorgeschichte|die Vorgeschichte
95909.0|Vogelschiss|der Vogelschiss
95933.0|Diesel|der Diesel
95936.0|Rückspiegel|der Rückspiegel
96028.0|Indonesien|Indonesien
96034.0|abwählen|abwählen
96038.0|Verbotspartei|Verbotspartei
96042.0|allergisch|allergisch
96063.0|bergauf|bergauf
96069.0|Leerlauf|der Leerlauf
96147.0|Schießbefehl|der Schießbefehl
96150.0|Schamgrenze|Schamgrenze
96151.0|Plakatwand|die Plakatwand
96158.0|Erotik|die Erotik
96180.0|Schlafzimmer|das Schlafzimmer
96198.0|Gesellschaftsspiel|das Gesellschaftsspiel
96206.0|Tabu|das Tabu
96221.0|ausblenden|ausblenden
96229.0|Fingernagel|der Fingernagel
96233.0|zerkauen|zerkauen
96240.0|Feigenblatt|das Feigenblatt
96267.0|hilflos|hilflos
96355.0|wertschätzen|wertschätzen
96359.0|absehen|absehen
96363.0|feinfühlig|feinfühlig
96371.0|freizügig|freizügig
96374.0|nervös|nervös
96377.0|Machtwort|das Machtwort
96391.0|blinzeln|blinzeln
96401.0|Kopfkino|das Kopfkino
96485.0|Schmierpapier|das Schmierpapier
96548.0|schweigsam|schweigsam
96699.0|Bondage|die Bondage
96699.001|Bondage|das Bondage
96701.0|Artikel|der Artikel
96707.0|Mimik|die Mimik
96711.0|Betonschicht|Betonschicht
96730.0|schocken|schocken
96737.0|Darknet|das Darknet
96749.0|Spartiat|der Spartiat
96754.0|Fell|das Fell
96761.0|Arbeitsmarkt|der Arbeitsmarkt
96767.0|Irrer|der Irrer
96770.0|Kröte|die Kröte
96785.0|bösartig|bösartig
96789.0|Königsdisziplin|die Königsdisziplin
96804.0|Poet|der Poet
96817.0|verbal|verbal
96840.0|Taste|die Taste
96847.0|Wacke|die Wacke
96854.0|Stahl|der Stahl
96866.0|Nachbeben|das Nachbeben
96909.0|Trauma|das Trauma
96910.0|hoppala|hoppala
96931.0|Bruchteil|der Bruchteil
96948.0|Leiter|der Leiter
96948.001|Leiter|die Leiter
96949.0|klicken|klicken
96958.0|Führerbunker|der Führerbunker
96968.0|Tunnelblick|der Tunnelblick
96982.0|Renteneintritt|Renteneintritt
96988.0|Niere|die Niere
96992.0|braten|braten
97080.0|Achselzucken|das Achselzucken
97095.0|Flitterwoche|Flitterwoche
97099.0|beeindrucken|beeindrucken
97103.0|Kosten|Kosten
97111.0|Beinbruch|der Beinbruch
97158.0|wutentbrannt|wutentbrannt
97171.0|Einspruch|der Einspruch
97259.0|verkloppen|verkloppen
97283.0|Orkan|der Orkan
97466.0|ausschlafen|ausschlafen
97515.0|verkleben|verkleben
97520.0|zurückgeben|zurückgeben
97542.0|vergleichbar|vergleichbar
97548.0|unerreichbar|unerreichbar
97564.0|vorbeikommen|vorbeikommen
97583.0|versoffen|versoffen
97615.0|stetig|stetig
97772.0|verschwommen|verschwommen
97783.0|gelassen|gelassen
97829.0|hineinschreien|hineinschreien
97893.0|auszahlen|auszahlen
97908.0|mitbekommen|mitbekommen
97952.0|Schierlingsbecher|der Schierlingsbecher
98031.0|einher|einher
98046.0|er-|er-
98135.0|sachte|sachte
98179.0|nee|nee
98191.0|provozieren|provozieren
98195.0|Starallüre|Starallüre
98209.0|zieren|zieren
98244.0|Stehen|das Stehen
98245.0|Schrippe|die Schrippe
98246.0|Stulle|die Stulle
98329.0|Ghetto|das Ghetto
98329.001|Ghetto|der Ghetto
98332.0|Olde|Olde
98341.0|ärgern|ärgern
98356.0|unternehmen|unternehmen
98514.0|Todesurteil|das Todesurteil
98526.0|theoretisch|theoretisch
98663.0|Modergeruch|der Modergeruch
98668.0|Leichentuch|das Leichentuch
98681.0|schmerzen|schmerzen
98687.0|Henker|der Henker
98690.0|Rosenkranz|der Rosenkranz
98711.0|Leichenhalle|die Leichenhalle
98719.0|fatal|fatal
98721.0|Schminke|die Schminke
98723.0|Kajal|der Kajal
98723.001|Kajal|das Kajal
98725.0|Todesengel|der Todesengel
98738.0|Drudenfuß|der Drudenfuß
98765.0|beisammensitzen|beisammensitzen
98766.0|beisammen|beisammen
98775.0|herum|herum
98793.0|Ach|das Ach
98815.0|todernst|todernst
98820.0|Frohsinn|der Frohsinn
98823.0|Löffel|der Löffel
98856.0|R|das R
98862.0|Prädikat|das Prädikat
98872.0|akkurat|akkurat
98876.0|Niveau|das Niveau
98882.0|abgrundtief|abgrundtief
98892.0|effektiv|effektiv
98914.0|Treppenwitz|der Treppenwitz
98917.0|Spezialität|die Spezialität
98945.0|zuscheißen|zuscheißen
99011.0|Kerze|die Kerze
99015.0|bereitstehen|bereitstehen
99033.0|sternenklar|sternenklar
99045.0|Sternschnuppe|die Sternschnuppe
99109.0|zanken|zanken
99129.0|ratsam|ratsam
99144.0|aushalten|aushalten
99200.0|geschieden|geschieden
99215.0|Geburtstagstorte|die Geburtstagstorte
99225.0|kerngesund|kerngesund
99247.0|Sonnenbrand|der Sonnenbrand
99273.0|Lehrerin|die Lehrerin
99281.0|ABC|das ABC
99283.0|Zeugnis|das Zeugnis
99293.0|gebrochen|gebrochen
99308.0|Nina|Nina
99310.0|beulen|beulen
99318.0|Kiffen|das Kiffen
99334.0|Krankenhaus|das Krankenhaus
99379.0|Semester|das Semester
99380.0|BWL|BWL
99383.0|Abschluss|der Abschluss
99390.0|arbeitslos|arbeitslos
99400.0|Vermieter|der Vermieter
99406.0|ungewaschen|ungewaschen
99570.0|weiterdrehen|weiterdrehen
99590.0|unseriös|unseriös
99604.0|Weib|das Weib
99609.0|Müßiggang|der Müßiggang
99615.0|Hälfte|die Hälfte
99618.0|Däumchen|Däumchen
99624.0|gähn|gähn
99630.0|verkehren|verkehren
99641.0|Perfektion|die Perfektion
99716.0|Hürde|die Hürde
99724.0|Aleppo|Aleppo
99767.0|Langweiler|der Langweiler
99806.0|Aufregung|die Aufregung
99832.0|Pädagoge|der Pädagoge
99860.0|Monteur|der Monteur
99897.0|Heft|das Heft
99914.0|plauschen|plauschen
99917.0|nachmittags|nachmittags
99931.0|Rohr|das Rohr
99931.001|Rohr|die Rohr
99938.0|nütze|nütze
99964.0|Zange|die Zange
100019.0|Ingenieur|der Ingenieur
100020.0|Fliesenleger|der Fliesenleger
100023.0|Architekt|der Architekt
100024.0|Handwerksmeister|der Handwerksmeister
100033.0|Proktologe|der Proktologe
100042.0|Zivilrecht|das Zivilrecht
100046.0|Sprinter|der Sprinter
100051.0|Streich|der Streich
100054.0|Schneid|der Schneid
100054.001|Schneid|die Schneid
100156.0|Schere|die Schere
100168.0|dösen|dösen
100177.0|Elternabend|der Elternabend
100200.0|Economy|Economy
100205.0|Rotstift|der Rotstift
100207.0|Handgepäck|das Handgepäck
100218.0|blamieren|blamieren
100225.0|korrigieren|korrigieren
100271.0|Delphin|der Delphin
100305.0|Königin|die Königin
100309.0|unschlagbar|unschlagbar
100338.0|Reißen|das Reißen
100350.0|Scham|die Scham
100409.0|gestrichen|gestrichen
100415.0|Tanzfläche|die Tanzfläche
100417.0|Republik|die Republik
100419.0|Balzverhalten|Balzverhalten
100431.0|Brusthaartoupet|das Brusthaartoupet
100450.0|Grauen|das Grauen
100476.0|abbauen|abbauen
100482.0|zutrauen|zutrauen
100493.0|schmachten|schmachten
100496.0|Morgengrauen|das Morgengrauen
100504.0|abhauen|abhauen
100508.0|mittags|mittags
100521.0|Stadtpark|der Stadtpark
100524.0|Schwärmer|der Schwärmer
100534.0|Hormon|das Hormon
100605.0|bedauern|bedauern
100616.0|Kaugummi|der Kaugummi
100616.001|Kaugummi|das Kaugummi
100617.0|kauen|kauen
100638.0|Feed|der Feed
100668.0|krud|krud
100677.0|Tempo|das Tempo
100677.001|Tempo|der Tempo
100713.0|Thermostat|der Thermostat
100717.0|Vertreter|der Vertreter
100791.0|Bundeswehr|die Bundeswehr
100799.0|Einzug|der Einzug
100807.0|Petition|die Petition
100811.0|adoptieren|adoptieren
100824.0|Postbote|der Postbote
100825.0|beschatten|beschatten
100836.0|Chihuahua|der Chihuahua
100836.001|Chihuahua|die Chihuahua
100849.0|Kosmetiksalon|der Kosmetiksalon
100855.0|Flyer|der Flyer
100859.0|Restaurant|das Restaurant
100866.0|Briefkasten|der Briefkasten
100884.0|Untergrund|der Untergrund
101015.0|zwischendurch|zwischendurch
101045.0|zusagen|zusagen
101083.0|gewaltig|gewaltig
101112.0|Haue|die Haue
101138.0|stinkbesoffen|stinkbesoffen
101189.0|wimmern|wimmern
101207.0|Mundgeruch|der Mundgeruch
101210.0|Übelkeit|die Übelkeit
101236.0|wegstoßen|wegstoßen
101251.0|auslassen|auslassen
101260.0|Ungewissheit|die Ungewissheit
101289.0|rammen|rammen
101293.0|Wucht|die Wucht
101309.0|eisig|eisig
101361.0|Zwitter|der Zwitter
101453.0|beglücken|beglücken
101535.0|Spiegelbild|das Spiegelbild
101537.0|einschlafen|einschlafen
101552.0|befruchten|befruchten
101559.0|verzagen|verzagen
101615.0|Forsche|Forsche
101631.0|Begehr|das Begehr
101631.001|Begehr|der Begehr
101636.0|Tiefe|die Tiefe
101643.0|pulsieren|pulsieren
101652.0|Völkerball|der Völkerball
101700.0|donnern|donnern
101730.0|Falafel|die Falafel
101730.001|Falafel|der Falafel
101741.0|importieren|importieren
101743.0|gammeln|gammeln
101762.0|Bombenleger|der Bombenleger
101764.0|Islam|der Islam
101787.0|Unding|das Unding
101799.0|Moschee|die Moschee
101818.0|Kopftuch|das Kopftuch
101822.0|Imbissbude|die Imbissbude
101825.0|Professor|der Professor
101827.0|Currywurst|die Currywurst
101828.0|Oettinger|Oettinger
101890.0|biegen|biegen
101906.0|Sturmgewehr|das Sturmgewehr
101918.0|höchst|höchst
101942.0|Fritte|die Fritte
101948.0|Flachmann|der Flachmann
102060.0|Feierabend|der Feierabend
102062.0|Tanja|Tanja
102065.0|Steven|der Steven
102078.0|Peinlichkeit|die Peinlichkeit
102082.0|verhindern|verhindern
102088.0|absagen|absagen
102094.0|Feldsalat|der Feldsalat
102114.0|Gastgeber|der Gastgeber
102121.0|Fingerfood|das Fingerfood
102148.0|Pampe|die Pampe
102230.0|Katja|Katja
102255.0|Beamer|der Beamer
102263.0|jedenfalls|jedenfalls
102289.0|draufsetzen|draufsetzen
102293.0|letzt|letzt
102299.0|wachen|wachen
102354.0|blühend|blühend
102452.0|Koffer|der Koffer
102483.0|Mahlzeit|die Mahlzeit
102491.0|inklusive|inklusive
102497.0|Suppe|die Suppe
102504.0|fad|fad
102509.0|Maggi|das Maggi
102525.0|Stacheldraht|der Stacheldraht
102539.0|genügsam|genügsam
102547.0|Türke|der Türke
102556.0|Letztes|das Letztes
102563.0|Basar|der Basar
102569.0|wuselig|wuselig
102573.0|wehe|wehe
102585.0|Urlaubsland|das Urlaubsland
102645.0|Mehrwertsteuer|die Mehrwertsteuer
102652.0|Benzinpreis|der Benzinpreis
102685.0|ausländisch|ausländisch
102696.0|Arbeitsplatz|der Arbeitsplatz
102699.0|Fremdarbeiter|der Fremdarbeiter
102701.0|Braune|Braune
102751.0|Koalition|die Koalition
102760.0|Spießer|der Spießer
102769.0|Straßenschild|das Straßenschild
102786.0|hinterfragen|hinterfragen
102881.0|Spion|der Spion
102885.0|Tarnjacke|die Tarnjacke
102886.0|Fernglas|das Fernglas
102895.0|reizen|reizen
102919.0|verdecken|verdecken
102957.0|Laborbefund|der Laborbefund
102971.0|Busch|der Busch
102975.0|amüsieren|amüsieren
102982.0|Pop|der Pop
103000.0|Minirock|der Minirock
103008.0|frequentieren|frequentieren
103046.0|E-Mail|die E-Mail
103046.001|E-Mail|das E-Mail
